Year,Cause,Age_Range,ISO_Code,Sex,Deaths,Age_and_Sex_Population,Country
2017,Mental and behavioural disorders due to psychoactive substance use,4,KOR,Female,0,226436.5,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,40-44,KOR,Female,12,2022653,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,45-49,KOR,Female,19,2241023.5,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,9-May,KOR,Female,0,1144483.5,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,50-54,KOR,Female,14,2017623.5,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,55-59,KOR,Female,13,2114004.5,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,60-64,KOR,Female,8,1614826,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,65-69,KOR,Female,5,1174799,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,70-74,KOR,Female,3,962183.5,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,75-79,KOR,Female,5,883115.5,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,80-84,KOR,Female,2,600375.5,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,85-89,KOR,Female,1,309791.5,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,90-94,KOR,Female,1,109567.5,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,95+,KOR,Female,0,29479,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,All,KOR,Female,98,25653952,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,Unknown,KOR,Female,0,0,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,0,KOR,Male,0,189829.5,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,1,KOR,Male,0,218134,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,14-Oct,KOR,Male,0,1215944,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,15-19,KOR,Male,0,1582678.5,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,2,KOR,Male,0,226027.5,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,20-24,KOR,Male,1,1851296,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,25-29,KOR,Male,3,1705353,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,3,KOR,Male,0,225426,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,30-34,KOR,Male,3,1740691.5,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,35-39,KOR,Male,23,2037572.5,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,4,KOR,Male,0,238355.5,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,40-44,KOR,Male,57,2082042,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,45-49,KOR,Male,123,2294774.5,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,9-May,KOR,Male,0,1212386,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,50-54,KOR,Male,163,2088050.5,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,55-59,KOR,Male,199,2110123,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,60-64,KOR,Male,135,1561178.5,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,65-69,KOR,Male,68,1087298,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,70-74,KOR,Male,38,803598.5,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,75-79,KOR,Male,45,623318,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,80-84,KOR,Male,22,328109,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,85-89,KOR,Male,9,116596.5,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,90-94,KOR,Male,0,31290.5,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,95+,KOR,Male,0,6679,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,All,KOR,Male,889,25576752,Republic of Korea
2017,Mental and behavioural disorders due to psychoactive substance use,Unknown,KOR,Male,0,0,Republic of Korea
2018,Intentional self-harm,0,KOR,Female,0,161185,Republic of Korea
2018,Intentional self-harm,1,KOR,Female,0,187681,Republic of Korea
2018,Intentional self-harm,14-Oct,KOR,Female,24,1127731,Republic of Korea
2018,Intentional self-harm,15-19,KOR,Female,123,1374316,Republic of Korea
2018,Intentional self-harm,2,KOR,Female,0,208284,Republic of Korea
2018,Intentional self-harm,20-24,KOR,Female,204,1625826,Republic of Korea
2018,Intentional self-harm,25-29,KOR,Female,221,1585850,Republic of Korea
2018,Intentional self-harm,3,KOR,Female,0,215266,Republic of Korea
2018,Intentional self-harm,30-34,KOR,Female,292,1565828,Republic of Korea
2018,Intentional self-harm,35-39,KOR,Female,355,1977219,Republic of Korea
2018,Intentional self-harm,4,KOR,Female,0,214735,Republic of Korea
2018,Intentional self-harm,40-44,KOR,Female,353,1950445,Republic of Korea
2018,Intentional self-harm,45-49,KOR,Female,369,2232481,Republic of Korea
2018,Intentional self-harm,9-May,KOR,Female,0,1137302,Republic of Korea
2018,Intentional self-harm,50-54,KOR,Female,302,2054134,Republic of Korea
2018,Intentional self-harm,55-59,KOR,Female,331,2134289,Republic of Korea
2018,Intentional self-harm,60-64,KOR,Female,232,1710723,Republic of Korea
2018,Intentional self-harm,65-69,KOR,Female,167,1217046,Republic of Korea
2018,Intentional self-harm,70-74,KOR,Female,185,979292,Republic of Korea
2018,Intentional self-harm,75-79,KOR,Female,233,922441,Republic of Korea
2018,Intentional self-harm,80-84,KOR,Female,211,633408,Republic of Korea
2018,Intentional self-harm,85-89,KOR,Female,133,330960,Republic of Korea
2018,Intentional self-harm,90-94,KOR,Female,56,119225,Republic of Korea
2018,Intentional self-harm,95+,KOR,Female,17,33257,Republic of Korea
2018,Intentional self-harm,All,KOR,Female,3808,25698919,Republic of Korea
2018,Intentional self-harm,Unknown,KOR,Female,0,0,Republic of Korea
2018,Intentional self-harm,0,KOR,Male,0,170537,Republic of Korea
2018,Intentional self-harm,1,KOR,Male,0,197983,Republic of Korea
2018,Intentional self-harm,14-Oct,KOR,Male,25,1206456,Republic of Korea
2018,Intentional self-harm,15-19,KOR,Male,128,1497710,Republic of Korea
2018,Intentional self-harm,2,KOR,Male,0,218698,Republic of Korea
2018,Intentional self-harm,20-24,KOR,Male,323,1810585,Republic of Korea
2018,Intentional self-harm,25-29,KOR,Male,444,1762115,Republic of Korea
2018,Intentional self-harm,3,KOR,Male,0,226221,Republic of Korea
2018,Intentional self-harm,30-34,KOR,Male,535,1661315,Republic of Korea
2018,Intentional self-harm,35-39,KOR,Male,816,2054181,Republic of Korea
2018,Intentional self-harm,4,KOR,Male,0,225580,Republic of Korea
2018,Intentional self-harm,40-44,KOR,Male,840,2009430,Republic of Korea
2018,Intentional self-harm,45-49,KOR,Male,1114,2299107,Republic of Korea
2018,Intentional self-harm,9-May,KOR,Male,1,1203026,Republic of Korea
2018,Intentional self-harm,50-54,KOR,Male,1046,2100953,Republic of Korea
2018,Intentional self-harm,55-59,KOR,Male,1133,2138817,Republic of Korea
2018,Intentional self-harm,60-64,KOR,Male,866,1665403,Republic of Korea
2018,Intentional self-harm,65-69,KOR,Male,615,1128819,Republic of Korea
2018,Intentional self-harm,70-74,KOR,Male,539,834874,Republic of Korea
2018,Intentional self-harm,75-79,KOR,Male,707,662916,Republic of Korea
2018,Intentional self-harm,80-84,KOR,Male,489,356227,Republic of Korea
2018,Intentional self-harm,85-89,KOR,Male,172,129512,Republic of Korea
2018,Intentional self-harm,90-94,KOR,Male,59,33835,Republic of Korea
2018,Intentional self-harm,95+,KOR,Male,10,7666,Republic of Korea
2018,Intentional self-harm,All,KOR,Male,9862,25601961,Republic of Korea
2018,Intentional self-harm,Unknown,KOR,Male,0,0,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,0,KOR,Female,0,161185,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,1,KOR,Female,0,187681,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,14-Oct,KOR,Female,0,1127731,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,15-19,KOR,Female,0,1374316,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,2,KOR,Female,0,208284,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,20-24,KOR,Female,1,1625826,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,25-29,KOR,Female,1,1585850,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,3,KOR,Female,0,215266,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,30-34,KOR,Female,3,1565828,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,35-39,KOR,Female,9,1977219,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,4,KOR,Female,0,214735,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,40-44,KOR,Female,14,1950445,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,45-49,KOR,Female,18,2232481,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,9-May,KOR,Female,0,1137302,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,50-54,KOR,Female,15,2054134,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,55-59,KOR,Female,17,2134289,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,60-64,KOR,Female,9,1710723,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,65-69,KOR,Female,5,1217046,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,70-74,KOR,Female,1,979292,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,75-79,KOR,Female,0,922441,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,80-84,KOR,Female,3,633408,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,85-89,KOR,Female,1,330960,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,90-94,KOR,Female,0,119225,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,95+,KOR,Female,0,33257,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,All,KOR,Female,97,25698919,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,Unknown,KOR,Female,0,0,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,0,KOR,Male,0,170537,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,1,KOR,Male,0,197983,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,14-Oct,KOR,Male,0,1206456,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,15-19,KOR,Male,0,1497710,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,2,KOR,Male,0,218698,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,20-24,KOR,Male,0,1810585,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,25-29,KOR,Male,2,1762115,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,3,KOR,Male,0,226221,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,30-34,KOR,Male,4,1661315,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,35-39,KOR,Male,18,2054181,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,4,KOR,Male,0,225580,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,40-44,KOR,Male,52,2009430,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,45-49,KOR,Male,100,2299107,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,9-May,KOR,Male,0,1203026,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,50-54,KOR,Male,151,2100953,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,55-59,KOR,Male,183,2138817,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,60-64,KOR,Male,146,1665403,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,65-69,KOR,Male,83,1128819,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,70-74,KOR,Male,42,834874,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,75-79,KOR,Male,40,662916,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,80-84,KOR,Male,16,356227,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,85-89,KOR,Male,4,129512,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,90-94,KOR,Male,4,33835,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,95+,KOR,Male,0,7666,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,All,KOR,Male,845,25601961,Republic of Korea
2018,Mental and behavioural disorders due to psychoactive substance use,Unknown,KOR,Male,0,0,Republic of Korea
2019,Intentional self-harm,0,KOR,Female,0,149180,Republic of Korea
2019,Intentional self-harm,1,KOR,Female,0,168254,Republic of Korea
2019,Intentional self-harm,14-Oct,KOR,Female,23,1117638,Republic of Korea
2019,Intentional self-harm,15-19,KOR,Female,132,1306357,Republic of Korea
2019,Intentional self-harm,2,KOR,Female,0,188385,Republic of Korea
2019,Intentional self-harm,20-24,KOR,Female,266,1594617,Republic of Korea
2019,Intentional self-harm,25-29,KOR,Female,268,1619563,Republic of Korea
2019,Intentional self-harm,3,KOR,Female,0,208658,Republic of Korea
2019,Intentional self-harm,30-34,KOR,Female,297,1523573,Republic of Korea
2019,Intentional self-harm,35-39,KOR,Female,395,1941960,Republic of Korea
2019,Intentional self-harm,4,KOR,Female,0,215496,Republic of Korea
2019,Intentional self-harm,40-44,KOR,Female,319,1897420,Republic of Korea
2019,Intentional self-harm,45-49,KOR,Female,384,2204698,Republic of Korea
2019,Intentional self-harm,9-May,KOR,Female,0,1130165,Republic of Korea
2019,Intentional self-harm,50-54,KOR,Female,335,2111877,Republic of Korea
2019,Intentional self-harm,55-59,KOR,Female,337,2122997,Republic of Korea
2019,Intentional self-harm,60-64,KOR,Female,255,1823391,Republic of Korea
2019,Intentional self-harm,65-69,KOR,Female,178,1265900,Republic of Korea
2019,Intentional self-harm,70-74,KOR,Female,205,1018481,Republic of Korea
2019,Intentional self-harm,75-79,KOR,Female,252,927401,Republic of Korea
2019,Intentional self-harm,80-84,KOR,Female,217,669395,Republic of Korea
2019,Intentional self-harm,85-89,KOR,Female,133,355211,Republic of Korea
2019,Intentional self-harm,90-94,KOR,Female,59,131583,Republic of Korea
2019,Intentional self-harm,95+,KOR,Female,14,35889,Republic of Korea
2019,Intentional self-harm,All,KOR,Female,4069,25728082,Republic of Korea
2019,Intentional self-harm,Unknown,KOR,Female,0,0,Republic of Korea
2019,Intentional self-harm,0,KOR,Male,0,157216,Republic of Korea
2019,Intentional self-harm,1,KOR,Male,0,177984,Republic of Korea
2019,Intentional self-harm,14-Oct,KOR,Male,20,1191291,Republic of Korea
2019,Intentional self-harm,15-19,KOR,Male,123,1418938,Republic of Korea
2019,Intentional self-harm,2,KOR,Male,0,198585,Republic of Korea
2019,Intentional self-harm,20-24,KOR,Male,311,1759184,Republic of Korea
2019,Intentional self-harm,25-29,KOR,Male,461,1811315,Republic of Korea
2019,Intentional self-harm,3,KOR,Male,0,219004,Republic of Korea
2019,Intentional self-harm,30-34,KOR,Male,477,1627594,Republic of Korea
2019,Intentional self-harm,35-39,KOR,Male,745,2018362,Republic of Korea
2019,Intentional self-harm,4,KOR,Male,0,226424,Republic of Korea
